t;k;z;done;failed
624.6961854914291;1;0;286;304
624.8348214329137;2;1;286;304
625.8630911372311;1;0;287;304
626.1092224977904;2;1;287;304
627.9835215622338;1;0;288;304
628.2385631659066;2;1;288;304
628.7313694727097;1;0;289;304
628.8515321562667;2;1;289;304
629.9438198356606;1;0;290;304
631.161440488767;2;1;290;304
631.2694204138879;2;1;290;305
631.8464637910764;1;0;291;305
631.874398490342;2;1;291;305
632.528868832728;2;1;291;306
633.1066649770778;2;1;291;307
634.4111330270746;1;0;292;307
634.4422276752315;2;1;292;307
634.4456460258375;2;1;292;308
636.5047202646929;2;1;292;309
636.5268859662426;2;1;292;310
637.3441814707425;2;1;292;311
637.5972661443561;2;1;292;312
638.3765180534429;1;0;293;312
638.8669598734645;2;1;293;312
639.910695953227;2;1;293;313
640.1437785021826;2;1;293;314
640.307374544598;1;0;294;314
641.7325736781919;2;1;294;314
642.3189212110582;2;1;294;315
643.9551669398575;1;0;295;315
644.3918972766654;2;1;295;315
644.8975143763806;2;1;295;316
645.9884743428124;2;1;295;317
646.3727861311324;1;0;296;317
646.6187295217665;2;1;296;317
646.7377930675096;2;1;296;318
647.2125279380193;1;0;297;318
647.4741167646803;2;1;297;318
647.7937308726264;2;1;297;319
648.1258978326521;2;1;297;320
649.7776365938158;2;1;297;321
649.9096521710586;2;1;297;322
650.7249736284338;2;1;297;323
651.858610449376;2;1;297;324
652.4815619598356;1;0;298;324
652.9484985746659;2;1;298;324
653.6527846483718;1;0;299;324
654.7387458194864;2;1;299;324
655.9238056367154;1;0;300;324
655.9805459151415;2;1;300;324
656.132615812796;1;0;301;324
656.2049842415364;2;1;301;324
656.883281338132;1;0;302;324
658.3405822811968;2;1;302;324
658.399460435839;2;1;302;325
659.0010178692224;1;0;303;325
659.3770550140277;2;1;303;325
659.4532064129148;1;0;304;325
659.6303825002126;2;1;304;325
660.957280645252;2;1;304;326
661.0449943848868;2;1;304;327
662.8033431317236;1;0;305;327
663.0293463953246;2;1;305;327
663.0976362704148;1;0;306;327
663.7817943592586;2;1;306;327
664.7488002363335;1;0;307;327
664.889749685397;2;1;307;327
666.3556831776865;2;1;307;328
666.8210107142361;1;0;308;328
667.8020727005793;2;1;308;328
668.1810149668405;2;1;308;329
669.0674535206492;1;0;309;329
669.5003103309016;2;1;309;329
669.817316628466;2;1;309;330
671.5831797533905;2;1;309;331
671.7880474461384;2;1;309;332
672.3244942523269;2;1;309;333
674.008607670255;1;0;310;333
674.2580047673447;2;1;310;333
674.7053252972323;1;0;311;333
675.3071736596722;2;1;311;333
675.4223630348371;1;0;312;333
675.615896906723;2;1;312;333
675.8212361612631;1;0;313;333
676.6820530627473;2;1;313;333
676.6953610048687;1;0;314;333
677.2005669767174;2;1;314;333
678.2649474111907;1;0;315;333
678.2957009855303;2;1;315;333
678.3270467762687;2;1;315;334
679.174329103314;2;1;315;335
679.2292361954652;1;0;316;335
679.3400833943068;2;1;316;335
680.3353445430221;1;0;317;335
680.9314577751235;2;1;317;335
685.7469905948772;1;0;318;335
686.5157703343173;2;1;318;335
686.6186855975358;2;1;318;336
687.3764351709782;1;0;319;336
687.5315293684806;2;1;319;336
688.6910824358413;1;0;320;336
688.9455551910613;2;1;320;336
688.9522895034233;1;0;321;336
689.4783628147738;2;1;321;336
690.6300207729913;1;0;322;336
690.8725984403657;2;1;322;336
691.2176669054405;1;0;323;336
692.4824618452085;2;1;323;336
694.9154408840637;1;0;324;336
695.1540692099803;2;1;324;336
696.5930246392488;1;0;325;336
697.479410334101;2;1;325;336
698.1230432488967;2;1;325;337
698.750221187966;2;1;325;338
699.825618970666;1;0;326;338
700.6860883293828;2;1;326;338
700.8492277612046;2;1;326;339
701.0258502008547;2;1;326;340
701.7098899502736;2;1;326;341
702.7455230761273;2;1;326;342
703.126947358435;1;0;327;342
703.237640630607;2;1;327;342
703.2516641338765;2;1;327;343
703.4337928080389;2;1;327;344
704.0695446819487;2;1;327;345
704.9484668258181;1;0;328;345
705.1782137378163;2;1;328;345
705.6831000603632;2;1;328;346
706.3265931125737;2;1;328;347
706.5311807737567;2;1;328;348
707.2470513753129;1;0;329;348
707.6455960405765;2;1;329;348
709.8895224469313;1;0;330;348
710.4909181613727;2;1;330;348
711.2014542911572;2;1;330;349
711.2510367633442;1;0;331;349
711.4032282011888;2;1;331;349
711.5779016106306;2;1;331;350
711.7845465801;2;1;331;351
711.8809776728027;2;1;331;352
712.1011367626593;1;0;332;352
712.3087196012009;2;1;332;352
713.5435591007589;1;0;333;352
713.7888683536228;2;1;333;352
714.2148370108147;1;0;334;352
715.0663662043689;2;1;334;352
716.1436298401854;1;0;335;352
716.7229865289271;2;1;335;352
716.8178959168137;1;0;336;352
717.6338611087017;2;1;336;352
719.2811579980313;1;0;337;352
719.506643216378;2;1;337;352
719.8480788821466;2;1;337;353
720.8917758339411;2;1;337;354
721.0684256746802;2;1;337;355
721.4915308050582;2;1;337;356
721.6446148381117;1;0;338;356
721.7931123741602;2;1;338;356
722.0199698820198;1;0;339;356
722.2888760189672;2;1;339;356
722.319288635781;2;1;339;357
722.3793642713214;2;1;339;358
722.7594702363207;2;1;339;359
722.9676354481913;2;1;339;360
723.3517098111412;2;1;339;361
724.4814742882379;1;0;340;361
724.6580583676249;2;1;340;361
724.7748739783123;2;1;340;362
726.1535951241124;1;0;341;362
726.7069452173482;2;1;341;362
727.9068368388449;1;0;342;362
728.4534840992892;2;1;342;362
729.121946407766;1;0;343;362
729.9376623629403;2;1;343;362
730.0151531063649;1;0;344;362
730.2759189466124;2;1;344;362
730.6393417095787;2;1;344;363
731.353291257472;1;0;345;363
731.5983892204101;2;1;345;363
732.2277794351673;2;1;345;364
732.2968876274336;1;0;346;364
732.8013631223854;2;1;346;364
732.8663738561522;2;1;346;365
733.484820481805;1;0;347;365
733.6367552543716;2;1;347;365
734.3539905767385;2;1;347;366
734.7613865601328;2;1;347;367
735.1569594550073;2;1;347;368
735.7205153925241;2;1;347;369
737.7876924745319;1;0;348;369
738.1858267150001;2;1;348;369
738.7922554990677;2;1;348;370
739.1490887607539;1;0;349;370
739.1704377218971;2;1;349;370
739.3301434836366;2;1;349;371
742.3414616463168;1;0;350;371
743.8546328460297;2;1;350;371
743.9765462243724;2;1;350;372
745.5807744743483;1;0;351;372
746.2336024322593;2;1;351;372
747.1138665999491;2;1;351;373
747.6362393209564;2;1;351;374
748.200220835475;2;1;351;375
748.3195147530372;1;0;352;375
748.450681638367;2;1;352;375
749.2851503939727;1;0;353;375
750.4945483079713;2;1;353;375
750.9450194767845;1;0;354;375
751.523532148776;2;1;354;375
751.5878135093416;1;0;355;375
751.864775276416;2;1;355;375
752.323970908089;2;1;355;376
753.0285876806885;1;0;356;376
754.0270863294293;2;1;356;376
755.3534558778175;1;0;357;376
755.3699837253557;2;1;357;376
756.616495233403;2;1;357;377
756.9553619235633;1;0;358;377
757.0072045813607;2;1;358;377
757.5310445593129;2;1;358;378
758.595344064983;1;0;359;378
758.8491062143817;2;1;359;378
759.5342819366248;1;0;360;378
759.8612572312273;2;1;360;378
762.5613078717981;1;0;361;378
762.630334206304;2;1;361;378
762.6888471330567;1;0;362;378
763.0437298337671;2;1;362;378
764.2253631549512;2;1;362;379
764.4858071413175;2;1;362;380
765.6255423038338;2;1;362;381
767.6997433387883;2;1;362;382
767.7298151142888;2;1;362;383
767.8194704757508;2;1;362;384
767.8583179487491;2;1;362;385
767.9731537625352;2;1;362;386
768.174303182049;1;0;363;386
768.2356477108457;2;1;363;386
768.6334537327173;2;1;363;387
770.3881163113281;2;1;363;388
772.1395279629744;1;0;364;388
772.2190667283508;2;1;364;388
772.5157323603884;2;1;364;389
773.4182499237942;1;0;365;389
774.542838786655;2;1;365;389
775.6317268903673;1;0;366;389
776.3647151998966;2;1;366;389
777.4028195869118;2;1;366;390
777.5122156857652;2;1;366;391
778.6566698859502;2;1;366;392
778.7904910311353;1;0;367;392
778.8210693766705;2;1;367;392
779.8884024127894;2;1;367;393
780.0529458762317;2;1;367;394
783.7602650181641;1;0;368;394
783.8722160520457;2;1;368;394
783.9812946329454;1;0;369;394
784.2119839894135;2;1;369;394
785.4963629157971;2;1;369;395
785.5758121690146;2;1;369;396
785.627872092329;2;1;369;397
786.7980217343589;1;0;370;397
786.9097210893096;2;1;370;397
786.9740798785554;1;0;371;397
787.6263433381051;2;1;371;397
788.2500327633804;1;0;372;397
790.5743844922022;2;1;372;397
791.0219603285714;2;1;372;398
791.1606924229285;1;0;373;398
792.6723630596489;2;1;373;398
793.0543339945945;1;0;374;398
793.8808551097806;2;1;374;398
794.1014408200264;2;1;374;399
795.0719349512723;1;0;375;399
795.3103359057475;2;1;375;399
796.1547988829723;1;0;376;399
796.5361213318117;2;1;376;399
796.8637037521229;1;0;377;399
796.9550334020893;2;1;377;399
797.4846338342426;2;1;377;400
799.130639456584;2;1;377;401
799.8856247414395;2;1;377;402
801.266267273517;1;0;378;402
801.3761297508474;2;1;378;402
801.4548284118821;2;1;378;403
801.4964443339991;2;1;378;404
801.618866801;2;1;378;405
801.7409086948885;1;0;379;405
801.7580764587456;2;1;379;405
801.7789750898737;2;1;379;406
802.5258183800981;2;1;379;407
802.8616220312289;1;0;380;407
802.9680047312333;2;1;380;407
805.0730843912279;1;0;381;407
805.4341558484529;2;1;381;407
806.174069422077;1;0;382;407
807.3820829334549;2;1;382;407
808.0328985377896;1;0;383;407
808.9284867515729;2;1;383;407
809.7927646432418;1;0;384;407
809.9665523905113;2;1;384;407
810.078378994038;1;0;385;407
810.2357660008054;2;1;385;407
811.05710385887;1;0;386;407
811.0868349091905;2;1;386;407
811.2069716965447;2;1;386;408
811.7763926087322;2;1;386;409
812.6340635570899;1;0;387;409
812.6355619601464;2;1;387;409
813.0709147393899;2;1;387;410
814.6360127649982;1;0;388;410
814.8152581497753;2;1;388;410
815.0410253817009;2;1;388;411
815.3183063609667;2;1;388;412
815.435739134846;1;0;389;412
816.477325446672;2;1;389;412
816.7305194747615;2;1;389;413
817.104805492918;2;1;389;414
817.9598925266295;2;1;389;415
818.0241224534119;2;1;389;416
818.8176170974855;2;1;389;417
819.1657223202052;2;1;389;418
820.7840226291687;1;0;390;418
821.0282758785553;2;1;390;418
821.5994790288044;1;0;391;418
822.4254335003941;2;1;391;418
823.6866554997321;2;1;391;419
823.702942846366;2;1;391;420
824.386891606959;1;0;392;420
825.0286380253613;2;1;392;420
826.6907543382428;1;0;393;420
826.8092403325569;2;1;393;420
828.4397096517465;1;0;394;420
829.0991678007621;2;1;394;420
829.3014611733648;1;0;395;420
829.7168477464509;2;1;395;420
830.0398945621941;2;1;395;421
831.962637651968;2;1;395;422
833.8351749608588;2;1;395;423
833.9209295121439;2;1;395;424
834.492435863051;2;1;395;425
835.4311018341876;1;0;396;425
835.8946302939465;2;1;396;425
836.9314903677009;2;1;396;426
837.5260584705685;2;1;396;427
838.5759726879913;1;0;397;427
838.5934629005924;2;1;397;427
840.3345583835373;1;0;398;427
840.8393610052917;2;1;398;427
841.050270490686;2;1;398;428
841.0637074678648;1;0;399;428
841.5174131226912;2;1;399;428
841.5466769194329;1;0;400;428
841.6977138819543;2;1;400;428
841.8245539462534;1;0;401;428
842.2589838972294;2;1;401;428
842.5593122608851;1;0;402;428
842.7569343591397;2;1;402;428
843.2928551538696;2;1;402;429
844.0176377198923;1;0;403;429
844.0915923720495;2;1;403;429
844.2906450245839;1;0;404;429
844.6082127212452;2;1;404;429
845.1293317467827;2;1;404;430
845.2161894742926;2;1;404;431
845.9430560413745;1;0;405;431
846.0007008791328;2;1;405;431
846.6001374830867;2;1;405;432
847.5719199900925;2;1;405;433
847.6375516030483;2;1;405;434
848.7191142983903;2;1;405;435
848.7396284331571;2;1;405;436
850.3675993867369;2;1;405;437
850.4315648798465;2;1;405;438
851.2716443426335;2;1;405;439
851.4358819474334;2;1;405;440
851.4652723886279;2;1;405;441
851.6168490093611;2;1;405;442
851.8156929617537;2;1;405;443
852.2744083281596;1;0;406;443
852.3935046431178;2;1;406;443
852.8487686658567;2;1;406;444
853.5020175229149;1;0;407;444
853.9455163284997;2;1;407;444
854.0405463814644;2;1;407;445
854.5834176827019;2;1;407;446
854.8980881471722;1;0;408;446
855.1903859901563;2;1;408;446
855.8630364324102;1;0;409;446
856.6765120481074;2;1;409;446
856.9808323270448;1;0;410;446
857.631967744949;2;1;410;446
857.9750270047675;2;1;410;447
862.4419774383949;1;0;411;447
863.7020976520807;2;1;411;447
863.790939507286;2;1;411;448
863.8961428565113;2;1;411;449
864.0530139256313;2;1;411;450
864.449726662894;2;1;411;451
866.1039360121388;2;1;411;452
866.2547166054871;2;1;411;453
867.1567135787519;2;1;411;454
867.8504488216635;2;1;411;455
868.7077957189068;2;1;411;456
869.0093274204629;2;1;411;457
869.012667518103;2;1;411;458
869.0600629555782;1;0;412;458
869.2840760886463;2;1;412;458
870.8170504407793;2;1;412;459
871.0636199092734;1;0;413;459
872.5338639610651;2;1;413;459
872.6260819616128;1;0;414;459
873.9016894090861;2;1;414;459
874.1347582105686;1;0;415;459
874.2321851941839;2;1;415;459
875.5357440986388;2;1;415;460
876.4820426951289;2;1;415;461
878.032738503037;1;0;416;461
879.7618782468576;2;1;416;461
883.1567024824402;1;0;417;461
883.492082209072;2;1;417;461
884.0910672551436;2;1;417;462
884.3783976645265;2;1;417;463
885.1187851891093;1;0;418;463
885.5572015730351;2;1;418;463
885.7596943056677;1;0;419;463
886.2832525173396;2;1;419;463
886.6844973366841;2;1;419;464
889.0433534006612;1;0;420;464
889.4259005481895;2;1;420;464
889.6695207303443;2;1;420;465
890.582649670686;2;1;420;466
891.2003263765456;2;1;420;467
891.4069656988659;2;1;420;468
892.3650678568583;2;1;420;469
893.5513769735913;1;0;421;469
893.8038613036276;2;1;421;469
894.793983998384;2;1;421;470
894.9792411997604;1;0;422;470
895.2030704744449;2;1;422;470
895.5672593729399;2;1;422;471
895.7122959926236;1;0;423;471
896.3933908743419;2;1;423;471
896.4789083478606;2;1;423;472
898.522742033706;1;0;424;472
898.967307712273;2;1;424;472
902.3531210500936;1;0;425;472
903.071457917088;2;1;425;472
903.9138536610055;1;0;426;472
903.9429036090493;2;1;426;472
904.0978907537459;1;0;427;472
904.3257669738512;2;1;427;472
904.8317301881981;1;0;428;472
905.084119929871;2;1;428;472
905.4764214476144;1;0;429;472
906.2801131270842;2;1;429;472
907.2321322010748;2;1;429;473
910.1535211572062;1;0;430;473
910.9104624760215;2;1;430;473
911.804230341863;2;1;430;474
911.89915525937;2;1;430;475
914.0086733699578;1;0;431;475
914.0430378016584;2;1;431;475
915.1645024308447;1;0;432;475
915.7371431337237;2;1;432;475
915.8846660912801;2;1;432;476
916.1280753400539;2;1;432;477
917.0760033619108;2;1;432;478
917.4171799444018;2;1;432;479
917.4642427977006;1;0;433;479
918.7668888306041;2;1;433;479
920.2489564651711;1;0;434;479
920.3699740998536;2;1;434;479
921.8903991250826;1;0;435;479
922.2305754871765;2;1;435;479
924.0872930692533;1;0;436;479
924.1257872680164;2;1;436;479
924.4809032950865;2;1;436;480
924.8625969637357;1;0;437;480
924.9260435866001;2;1;437;480
925.4146345325486;2;1;437;481
925.9426977892485;2;1;437;482
926.5744839197451;1;0;438;482
927.0196730643015;2;1;438;482
927.9006033226732;2;1;438;483
928.526855475061;1;0;439;483
930.2127585198683;2;1;439;483
931.2124389441786;2;1;439;484
931.8810924660409;1;0;440;484
931.9099533013066;2;1;440;484
932.8693838439245;1;0;441;484
933.0441939995193;2;1;441;484
935.1658242008045;1;0;442;484
935.3563695154631;2;1;442;484
936.3707987559804;1;0;443;484
936.7665626715198;2;1;443;484
938.4074364222992;2;1;443;485
938.8918444523844;2;1;443;486
941.7364310690264;1;0;444;486
942.1719182563152;2;1;444;486
942.3578456503583;2;1;444;487
942.6962055062318;1;0;445;487
943.305814197155;2;1;445;487
943.9545783163081;1;0;446;487
944.089459616036;2;1;446;487
945.1024727883154;1;0;447;487
945.7829869920758;2;1;447;487
945.7997203155484;2;1;447;488
946.5708005571086;2;1;447;489
948.0021668368657;1;0;448;489
948.4889701112845;2;1;448;489
949.7927145185591;1;0;449;489
949.9868895608539;2;1;449;489
949.9942236723012;2;1;449;490
950.390144524974;2;1;449;491
951.7444209660495;2;1;449;492
952.7928103550589;2;1;449;493
954.1992509771137;1;0;450;493
954.8090709299898;2;1;450;493
955.368694755509;2;1;450;494
955.397404326298;2;1;450;495
955.6149910259587;2;1;450;496
956.4495718517169;2;1;450;497
958.2142145034267;1;0;451;497
958.620437725109;2;1;451;497
958.9494979411346;2;1;451;498
959.1378833013176;2;1;451;499
963.9934192128643;1;0;452;499
965.3655760333603;2;1;452;499
966.0166376855735;1;0;453;499
966.0947452170119;2;1;453;499
967.6687118966026;1;0;454;499
967.9206288306167;2;1;454;499
968.422430466252;2;1;454;500
968.4960310545264;2;1;454;501
969.7711532596818;1;0;455;501
970.1439845671224;2;1;455;501
971.892081454304;1;0;456;501
972.2146525613116;2;1;456;501
973.1498724743902;1;0;457;501
973.3005836457303;2;1;457;501
973.9343493049165;1;0;458;501
974.3071406043556;2;1;458;501
974.7307118739491;1;0;459;501
975.2740719376275;2;1;459;501
975.3705753481264;1;0;460;501
975.695489127422;2;1;460;501
975.7735072747171;2;1;460;502
977.4620414427441;2;1;460;503
979.4143571516967;2;1;460;504
982.4607061228857;1;0;461;504
983.140821306055;2;1;461;504
985.015042720012;1;0;462;504
985.938364560714;2;1;462;504
987.0734588119299;2;1;462;505
987.8577902741337;2;1;462;506
993.2181314105765;1;0;463;506
994.7238222113639;2;1;463;506
996.4188159375154;1;0;464;506
997.1880118770547;2;1;464;506
998.667307702646;1;0;465;506
998.8172342064553;2;1;465;506
999.2347261646664;1;0;466;506
999.3328875356204;2;1;466;506
999.3969460622344;2;1;466;507
999.6303195242955;2;1;466;508
1002.3920722584675;1;0;467;508
